State,Transaction_Year,Quarters,District,RegisteredUsers
west-bengal,2018,2,howrah,198699
west-bengal,2018,2,purba medinipur,195830
west-bengal,2018,2,paschim medinipur,185542
west-bengal,2018,3,north twenty four parganas,722572
west-bengal,2018,3,kolkata,548600
west-bengal,2018,3,murshidabad,335935
west-bengal,2018,3,south twenty four parganas,284988
west-bengal,2018,3,hooghly,280640
west-bengal,2018,3,nadia,262694
west-bengal,2018,3,howrah,255445
west-bengal,2018,3,purba medinipur,252759
west-bengal,2018,3,paschim bardhaman,251021
west-bengal,2018,3,paschim medinipur,238405
west-bengal,2018,1,north twenty four parganas,396980
west-bengal,2018,1,kolkata,306503
west-bengal,2018,1,murshidabad,187824
west-bengal,2018,1,hooghly,148033
west-bengal,2018,1,south twenty four parganas,142473
west-bengal,2018,1,paschim bardhaman,139310
west-bengal,2018,1,howrah,136589
west-bengal,2018,1,nadia,136396
west-bengal,2018,1,purba medinipur,131380
west-bengal,2018,1,paschim medinipur,127203
west-bengal,2020,4,north twenty four parganas,2321888
west-bengal,2020,4,kolkata,1700474
west-bengal,2020,4,south twenty four parganas,1118649
west-bengal,2020,4,murshidabad,1085899
west-bengal,2020,4,hooghly,977339
west-bengal,2020,4,howrah,875172
west-bengal,2020,4,nadia,832891
west-bengal,2020,4,purba medinipur,824961
west-bengal,2020,4,paschim medinipur,747114
west-bengal,2020,4,paschim bardhaman,688685
west-bengal,2020,2,north twenty four parganas,1966125
west-bengal,2020,2,kolkata,1454772
west-bengal,2020,2,murshidabad,922312
west-bengal,2020,2,south twenty four parganas,919118
west-bengal,2020,2,hooghly,833240
west-bengal,2020,2,howrah,732829
west-bengal,2020,2,nadia,701101
west-bengal,2020,2,purba medinipur,696243
west-bengal,2020,2,paschim medinipur,631931
west-bengal,2020,2,purba bardhaman,589508
west-bengal,2020,3,north twenty four parganas,2143943
west-bengal,2020,3,kolkata,1573291
west-bengal,2020,3,south twenty four parganas,1023020
west-bengal,2020,3,murshidabad,1005986
west-bengal,2020,3,hooghly,906517
west-bengal,2020,3,howrah,804627
west-bengal,2020,3,nadia,768633
west-bengal,2020,3,purba medinipur,760873
west-bengal,2020,3,paschim medinipur,689466
west-bengal,2020,3,purba bardhaman,639938
west-bengal,2020,1,north twenty four parganas,1789973
west-bengal,2020,1,kolkata,1336585
west-bengal,2020,1,murshidabad,830132
west-bengal,2020,1,south twenty four parganas,820857
west-bengal,2020,1,hooghly,755631
west-bengal,2020,1,howrah,654600
west-bengal,2020,1,nadia,633794
west-bengal,2020,1,purba medinipur,632173
west-bengal,2020,1,paschim medinipur,572195
west-bengal,2020,1,paschim bardhaman,538224
west-bengal,2021,4,north twenty four parganas,3043008
west-bengal,2021,4,kolkata,2213659
west-bengal,2021,4,south twenty four parganas,1477679
west-bengal,2021,4,murshidabad,1435266
west-bengal,2021,4,hooghly,1278850
west-bengal,2021,4,howrah,1150144
west-bengal,2021,4,nadia,1096767
west-bengal,2021,4,purba medinipur,1087362
west-bengal,2021,4,paschim medinipur,985745
west-bengal,2021,4,purba bardhaman,905950
west-bengal,2021,2,north twenty four parganas,2660664
west-bengal,2021,2,kolkata,1944113
west-bengal,2021,2,south twenty four parganas,1286588
west-bengal,2021,2,murshidabad,1248602
west-bengal,2021,2,hooghly,1117731
west-bengal,2021,2,howrah,1004570
west-bengal,2021,2,nadia,955428
west-bengal,2021,2,purba medinipur,946277
west-bengal,2021,2,paschim medinipur,856640
west-bengal,2021,2,paschim bardhaman,789026
west-bengal,2021,3,north twenty four parganas,2852030
west-bengal,2021,3,kolkata,2078360
west-bengal,2021,3,south twenty four parganas,1383020
west-bengal,2021,3,murshidabad,1342984
west-bengal,2021,3,hooghly,1198858
west-bengal,2021,3,howrah,1077467
west-bengal,2021,3,nadia,1026795
west-bengal,2021,3,purba medinipur,1017925
west-bengal,2021,3,paschim medinipur,922218
west-bengal,2021,3,purba bardhaman,847622
west-bengal,2021,1,north twenty four parganas,2491076
west-bengal,2021,1,kolkata,1823074
west-bengal,2021,1,south twenty four parganas,1202229
west-bengal,2021,1,murshidabad,1166975
west-bengal,2021,1,hooghly,1046242
west-bengal,2021,1,howrah,940133
west-bengal,2021,1,nadia,893107
west-bengal,2021,1,purba medinipur,884605
west-bengal,2021,1,paschim medinipur,800530
west-bengal,2021,1,paschim bardhaman,738540
ladakh,2019,4,leh ladakh,34770
ladakh,2019,4,kargil,8338
ladakh,2019,2,leh ladakh,28390
ladakh,2019,2,kargil,7126
ladakh,2019,3,leh ladakh,31455
ladakh,2019,3,kargil,7718
ladakh,2019,1,leh ladakh,23891
ladakh,2019,1,kargil,5758
ladakh,2022,4,leh ladakh,82011
ladakh,2022,4,kargil,24326
ladakh,2022,2,leh ladakh,75042
ladakh,2022,2,kargil,22475
ladakh,2022,3,leh ladakh,78769
ladakh,2022,3,kargil,23530
ladakh,2022,1,leh ladakh,71173
ladakh,2022,1,kargil,21319
ladakh,2018,4,leh ladakh,19447
ladakh,2018,4,kargil,4436
ladakh,2018,2,leh ladakh,10733
ladakh,2018,2,kargil,2185
ladakh,2018,3,leh ladakh,14617
ladakh,2018,3,kargil,3132
ladakh,2018,1,leh ladakh,7255
ladakh,2018,1,kargil,1529
ladakh,2020,4,leh ladakh,50252
ladakh,2020,4,kargil,14601
ladakh,2020,2,leh ladakh,41782
ladakh,2020,2,kargil,11252
ladakh,2020,3,leh ladakh,45587
ladakh,2020,3,kargil,12814
ladakh,2020,1,leh ladakh,38079
ladakh,2020,1,kargil,9711
ladakh,2021,4,leh ladakh,67049
ladakh,2021,4,kargil,20008
ladakh,2021,2,leh ladakh,57971
ladakh,2021,2,kargil,17077
ladakh,2021,3,leh ladakh,62633
ladakh,2021,3,kargil,18577
ladakh,2021,1,leh ladakh,54095
ladakh,2021,1,kargil,15824
manipur,2019,4,imphal west,51063
manipur,2019,4,imphal east,31935
manipur,2019,4,thoubal,14194
manipur,2019,4,bishnupur,13387
manipur,2019,4,churachandpur,10431
manipur,2019,4,kangpokpi,8850
manipur,2019,4,kakching,6126
manipur,2019,4,ukhrul,4091
manipur,2019,4,tamenglong,3651
manipur,2019,4,chandel,3029
manipur,2019,2,imphal west,39303
manipur,2019,2,imphal east,24652
manipur,2019,2,thoubal,10915
manipur,2019,2,bishnupur,10014
manipur,2019,2,churachandpur,7662
manipur,2019,2,kangpokpi,6407
manipur,2019,2,kakching,4599
manipur,2019,2,ukhrul,2981
manipur,2019,2,tamenglong,2628
manipur,2019,2,chandel,2175
manipur,2019,3,imphal west,45268
manipur,2019,3,imphal east,28331
manipur,2019,3,thoubal,12427
manipur,2019,3,bishnupur,11647
manipur,2019,3,churachandpur,9071
manipur,2019,3,kangpokpi,7621
manipur,2019,3,kakching,5355
manipur,2019,3,ukhrul,3488
manipur,2019,3,tamenglong,3085
manipur,2019,3,chandel,2581
manipur,2019,1,imphal west,33668
manipur,2019,1,imphal east,21136
manipur,2019,1,thoubal,9529
manipur,2019,1,bishnupur,8537
manipur,2019,1,churachandpur,6138
manipur,2019,1,kangpokpi,5212
manipur,2019,1,kakching,3850
manipur,2019,1,ukhrul,2368
manipur,2019,1,tamenglong,2148
manipur,2019,1,jiribam,1759
manipur,2022,4,imphal west,145422
manipur,2022,4,imphal east,94344
manipur,2022,4,thoubal,44264
manipur,2022,4,bishnupur,42189
manipur,2022,4,churachandpur,36722
manipur,2022,4,kangpokpi,29563
manipur,2022,4,kakching,19797
manipur,2022,4,ukhrul,14415
manipur,2022,4,tamenglong,12297
manipur,2022,4,chandel,9973
manipur,2022,2,imphal west,131901
manipur,2022,2,imphal east,85559
manipur,2022,2,thoubal,40196
manipur,2022,2,bishnupur,38512
manipur,2022,2,churachandpur,33293
manipur,2022,2,kangpokpi,27002
manipur,2022,2,kakching,18011
manipur,2022,2,ukhrul,13435
manipur,2022,2,tamenglong,11310
manipur,2022,2,chandel,9201
manipur,2022,3,imphal west,138892
manipur,2022,3,imphal east,90100
manipur,2022,3,thoubal,42321
manipur,2022,3,bishnupur,40486
manipur,2022,3,churachandpur,35081
manipur,2022,3,kangpokpi,28377
manipur,2022,3,kakching,18979
manipur,2022,3,ukhrul,14002
manipur,2022,3,tamenglong,11830
manipur,2022,3,chandel,9647
manipur,2022,1,imphal west,125131
manipur,2022,1,imphal east,81134
manipur,2022,1,thoubal,38088
manipur,2022,1,bishnupur,36514
manipur,2022,1,churachandpur,31533
manipur,2022,1,kangpokpi,25589
manipur,2022,1,kakching,17014
manipur,2022,1,ukhrul,12728
manipur,2022,1,tamenglong,10719
manipur,2022,1,chandel,8724
manipur,2018,4,imphal west,28383
manipur,2018,4,imphal east,17777
manipur,2018,4,thoubal,8027
manipur,2018,4,bishnupur,7049
manipur,2018,4,churachandpur,4951
manipur,2018,4,kangpokpi,4249
manipur,2018,4,kakching,3153
manipur,2018,4,ukhrul,1842
manipur,2018,4,tamenglong,1712
manipur,2018,4,jiribam,1393
manipur,2018,2,imphal west,16541
manipur,2018,2,imphal east,10390
manipur,2018,2,thoubal,4771
manipur,2018,2,bishnupur,3751
manipur,2018,2,churachandpur,2362
manipur,2018,2,kangpokpi,2183
manipur,2018,2,kakching,1571
manipur,2018,2,ukhrul,905
manipur,2018,2,tamenglong,824
manipur,2018,2,jiribam,732
manipur,2018,3,imphal west,21696
manipur,2018,3,imphal east,13541
manipur,2018,3,thoubal,6112
manipur,2018,3,bishnupur,5106
manipur,2018,3,churachandpur,3420
manipur,2018,3,kangpokpi,3073
manipur,2018,3,kakching,2326
manipur,2018,3,ukhrul,1346
manipur,2018,3,tamenglong,1268
manipur,2018,3,jiribam,1086
manipur,2018,1,imphal west,11304
manipur,2018,1,imphal east,6759
manipur,2018,1,thoubal,2764
manipur,2018,1,bishnupur,2371
manipur,2018,1,churachandpur,1524
manipur,2018,1,kangpokpi,1439
manipur,2018,1,kakching,915
manipur,2018,1,ukhrul,602
manipur,2018,1,tamenglong,550
manipur,2018,1,jiribam,460
manipur,2020,4,imphal west,88777
manipur,2020,4,imphal east,57282
manipur,2020,4,thoubal,26858
manipur,2020,4,bishnupur,25629
manipur,2020,4,churachandpur,21960
manipur,2020,4,kangpokpi,17814
manipur,2020,4,kakching,11913
manipur,2020,4,ukhrul,8651
manipur,2020,4,tamenglong,7322
manipur,2020,4,chandel,5987
manipur,2020,2,imphal west,67897
manipur,2020,2,imphal east,43144
manipur,2020,2,thoubal,20186
manipur,2020,2,bishnupur,19027
manipur,2020,2,churachandpur,15469
manipur,2020,2,kangpokpi,12965
manipur,2020,2,kakching,9028
manipur,2020,2,ukhrul,6223
manipur,2020,2,tamenglong,5158
manipur,2020,2,chandel,4278
manipur,2020,3,imphal west,79723
manipur,2020,3,imphal east,51383
manipur,2020,3,thoubal,24183
manipur,2020,3,bishnupur,22965
manipur,2020,3,churachandpur,19501
manipur,2020,3,kangpokpi,15966
manipur,2020,3,kakching,10752
manipur,2020,3,ukhrul,7657
manipur,2020,3,tamenglong,6475
manipur,2020,3,chandel,5252
manipur,2020,1,imphal west,57485
manipur,2020,1,imphal east,36105
manipur,2020,1,thoubal,16244
manipur,2020,1,bishnupur,15333
manipur,2020,1,churachandpur,12420
manipur,2020,1,kangpokpi,10241
manipur,2020,1,kakching,7075
manipur,2020,1,ukhrul,4892
manipur,2020,1,tamenglong,4169
manipur,2020,1,chandel,3471
manipur,2021,4,imphal west,118056
manipur,2021,4,imphal east,76421
manipur,2021,4,thoubal,35832
manipur,2021,4,bishnupur,34316
manipur,2021,4,churachandpur,29651
manipur,2021,4,kangpokpi,24082
manipur,2021,4,kakching,15985
manipur,2021,4,ukhrul,11949
manipur,2021,4,tamenglong,10063
manipur,2021,4,chandel,8184
manipur,2021,2,imphal west,102833
manipur,2021,2,imphal east,66388
manipur,2021,2,thoubal,31139
manipur,2021,2,bishnupur,29671
manipur,2021,2,churachandpur,25573
manipur,2021,2,kangpokpi,20703
manipur,2021,2,kakching,13816
manipur,2021,2,ukhrul,10142
manipur,2021,2,tamenglong,8580
manipur,2021,2,chandel,6980
manipur,2021,3,imphal west,110506
manipur,2021,3,imphal east,71436
manipur,2021,3,thoubal,33478
manipur,2021,3,bishnupur,31996
manipur,2021,3,churachandpur,27600
manipur,2021,3,kangpokpi,22416
manipur,2021,3,kakching,14924
manipur,2021,3,ukhrul,11045
manipur,2021,3,tamenglong,9326
manipur,2021,3,chandel,7597
manipur,2021,1,imphal west,96101
manipur,2021,1,imphal east,62004
manipur,2021,1,thoubal,29072
manipur,2021,1,bishnupur,27615
manipur,2021,1,churachandpur,23827
manipur,2021,1,kangpokpi,19239
manipur,2021,1,kakching,12888
manipur,2021,1,ukhrul,9372
manipur,2021,1,tamenglong,7960
manipur,2021,1,chandel,6467
andaman-&-nicobar-islands,2019,4,south andaman,22202
andaman-&-nicobar-islands,2019,4,north and middle andaman,2955
andaman-&-nicobar-islands,2019,4,nicobars,803
andaman-&-nicobar-islands,2019,2,south andaman,18621
andaman-&-nicobar-islands,2019,2,north and middle andaman,2417
andaman-&-nicobar-islands,2019,2,nicobars,693
andaman-&-nicobar-islands,2019,3,south andaman,20518
andaman-&-nicobar-islands,2019,3,north and middle andaman,2662
andaman-&-nicobar-islands,2019,3,nicobars,751
andaman-&-nicobar-islands,2019,1,south andaman,15961
andaman-&-nicobar-islands,2019,1,north and middle andaman,2013
andaman-&-nicobar-islands,2019,1,nicobars,622
andaman-&-nicobar-islands,2022,4,south andaman,73692
andaman-&-nicobar-islands,2022,4,north and middle andaman,12361
andaman-&-nicobar-islands,2022,4,nicobars,2389
andaman-&-nicobar-islands,2022,2,south andaman,66959
andaman-&-nicobar-islands,2022,2,north and middle andaman,11379
andaman-&-nicobar-islands,2022,2,nicobars,2192
andaman-&-nicobar-islands,2022,3,south andaman,70445
andaman-&-nicobar-islands,2022,3,north and middle andaman,11897
andaman-&-nicobar-islands,2022,3,nicobars,2300
andaman-&-nicobar-islands,2022,1,south andaman,63487
andaman-&-nicobar-islands,2022,1,north and middle andaman,10720
andaman-&-nicobar-islands,2022,1,nicobars,2081
andaman-&-nicobar-islands,2018,4,south andaman,13133
andaman-&-nicobar-islands,2018,4,north and middle andaman,1553
andaman-&-nicobar-islands,2018,4,nicobars,536
andaman-&-nicobar-islands,2018,2,south andaman,8143
andaman-&-nicobar-islands,2018,2,north and middle andaman,911
andaman-&-nicobar-islands,2018,2,nicobars,351
andaman-&-nicobar-islands,2018,3,south andaman,10474
andaman-&-nicobar-islands,2018,3,north and middle andaman,1208
andaman-&-nicobar-islands,2018,3,nicobars,467
andaman-&-nicobar-islands,2018,1,south andaman,5846
andaman-&-nicobar-islands,2018,1,north and middle andaman,632
andaman-&-nicobar-islands,2018,1,nicobars,262
andaman-&-nicobar-islands,2020,4,south andaman,43908
andaman-&-nicobar-islands,2020,4,north and middle andaman,7076
andaman-&-nicobar-islands,2020,4,nicobars,1412
andaman-&-nicobar-islands,2020,2,south andaman,27626
andaman-&-nicobar-islands,2020,2,north and middle andaman,4100
andaman-&-nicobar-islands,2020,2,nicobars,984
andaman-&-nicobar-islands,2020,3,south andaman,34833
andaman-&-nicobar-islands,2020,3,north and middle andaman,5355
andaman-&-nicobar-islands,2020,3,nicobars,1147
andaman-&-nicobar-islands,2020,1,south andaman,24174
andaman-&-nicobar-islands,2020,1,north and middle andaman,3315
andaman-&-nicobar-islands,2020,1,nicobars,879
andaman-&-nicobar-islands,2021,4,south andaman,59807
andaman-&-nicobar-islands,2021,4,north and middle andaman,10002
andaman-&-nicobar-islands,2021,4,nicobars,1971
andaman-&-nicobar-islands,2021,2,south andaman,51903
andaman-&-nicobar-islands,2021,2,north and middle andaman,8493
andaman-&-nicobar-islands,2021,2,nicobars,1699
andaman-&-nicobar-islands,2021,3,south andaman,55873
andaman-&-nicobar-islands,2021,3,north and middle andaman,9263
andaman-&-nicobar-islands,2021,3,nicobars,1846
andaman-&-nicobar-islands,2021,1,south andaman,48352
andaman-&-nicobar-islands,2021,1,north and middle andaman,7833
andaman-&-nicobar-islands,2021,1,nicobars,1573
mizoram,2019,4,aizawl,21865
mizoram,2019,4,lunglei,4926
mizoram,2019,4,lawngtlai,3255
mizoram,2019,4,kolasib,2929
mizoram,2019,4,champhai,2067
mizoram,2019,4,mamit,1996
mizoram,2019,4,serchhip,1735
mizoram,2019,4,saiha,1036
mizoram,2019,2,aizawl,15934
mizoram,2019,2,lunglei,3575
mizoram,2019,2,lawngtlai,2133
mizoram,2019,2,kolasib,2120
mizoram,2019,2,champhai,1429
mizoram,2019,2,mamit,1428
mizoram,2019,2,serchhip,1295
mizoram,2019,2,saiha,782
mizoram,2019,3,aizawl,18992
mizoram,2019,3,lunglei,4197
mizoram,2019,3,lawngtlai,2647
mizoram,2019,3,kolasib,2497
mizoram,2019,3,champhai,1733
mizoram,2019,3,mamit,1655
mizoram,2019,3,serchhip,1512
mizoram,2019,3,saiha,901
mizoram,2019,1,aizawl,13422
mizoram,2019,1,lunglei,2910
mizoram,2019,1,kolasib,1730
mizoram,2019,1,lawngtlai,1648
mizoram,2019,1,champhai,1179
mizoram,2019,1,mamit,1096
mizoram,2019,1,serchhip,1047
mizoram,2019,1,saiha,638
mizoram,2022,4,aizawl,68925
mizoram,2022,4,lunglei,16676
mizoram,2022,4,lawngtlai,13303
mizoram,2022,4,kolasib,9602
mizoram,2022,4,champhai,7814
mizoram,2022,4,mamit,7086
mizoram,2022,4,serchhip,5551
mizoram,2022,4,saiha,3913
mizoram,2022,2,aizawl,62605
mizoram,2022,2,lunglei,15302
mizoram,2022,2,lawngtlai,12114
mizoram,2022,2,kolasib,8872
mizoram,2022,2,champhai,7233
mizoram,2022,2,mamit,6641
mizoram,2022,2,serchhip,5170
mizoram,2022,2,saiha,3598
mizoram,2022,3,aizawl,65940
mizoram,2022,3,lunglei,16062
mizoram,2022,3,lawngtlai,12771
mizoram,2022,3,kolasib,9300
mizoram,2022,3,champhai,7576
mizoram,2022,3,mamit,6931
mizoram,2022,3,serchhip,5390
mizoram,2022,3,saiha,3765
mizoram,2022,1,aizawl,59433
mizoram,2022,1,lunglei,14538
mizoram,2022,1,lawngtlai,11459
mizoram,2022,1,kolasib,8375
mizoram,2022,1,champhai,6875
mizoram,2022,1,mamit,6299
mizoram,2022,1,serchhip,4906
mizoram,2022,1,saiha,3410
mizoram,2018,4,aizawl,11131
mizoram,2018,4,lunglei,2391
mizoram,2018,4,kolasib,1393
mizoram,2018,4,lawngtlai,1254
mizoram,2018,4,champhai,1001
mizoram,2018,4,serchhip,857
mizoram,2018,4,mamit,835
mizoram,2018,4,saiha,503
mizoram,2018,2,aizawl,6211
mizoram,2018,2,lunglei,1241
mizoram,2018,2,kolasib,692
mizoram,2018,2,lawngtlai,607
mizoram,2018,2,champhai,501
mizoram,2018,2,serchhip,440
mizoram,2018,2,mamit,435
mizoram,2018,2,saiha,295
mizoram,2018,3,aizawl,8460
mizoram,2018,3,lunglei,1751
mizoram,2018,3,kolasib,1012
mizoram,2018,3,lawngtlai,922
mizoram,2018,3,champhai,729
mizoram,2018,3,serchhip,633
mizoram,2018,3,mamit,599
mizoram,2018,3,saiha,396
mizoram,2018,1,aizawl,4550
mizoram,2018,1,lunglei,879
mizoram,2018,1,kolasib,486
mizoram,2018,1,lawngtlai,474
mizoram,2018,1,champhai,358
mizoram,2018,1,mamit,316
mizoram,2018,1,serchhip,299
mizoram,2018,1,saiha,231
mizoram,2020,4,aizawl,41500
mizoram,2020,4,lunglei,9794
mizoram,2020,4,lawngtlai,7618
mizoram,2020,4,kolasib,5599
mizoram,2020,4,champhai,4550
mizoram,2020,4,mamit,4083
mizoram,2020,4,serchhip,3313
mizoram,2020,4,saiha,2274
mizoram,2020,2,aizawl,29637
mizoram,2020,2,lunglei,7006
mizoram,2020,2,lawngtlai,4977
mizoram,2020,2,kolasib,4022
mizoram,2020,2,champhai,3052
mizoram,2020,2,mamit,2911
mizoram,2020,2,serchhip,2379
mizoram,2020,2,saiha,1590
mizoram,2020,3,aizawl,36225
mizoram,2020,3,lunglei,8442
mizoram,2020,3,lawngtlai,6412
mizoram,2020,3,kolasib,4923
mizoram,2020,3,champhai,3883
mizoram,2020,3,mamit,3597
mizoram,2020,3,serchhip,2871
mizoram,2020,3,saiha,1962
mizoram,2020,1,aizawl,25253
mizoram,2020,1,lunglei,5778
mizoram,2020,1,lawngtlai,3996
mizoram,2020,1,kolasib,3360
mizoram,2020,1,champhai,2448
mizoram,2020,1,mamit,2379
mizoram,2020,1,serchhip,1992
mizoram,2020,1,saiha,1293
mizoram,2021,4,aizawl,56005
mizoram,2021,4,lunglei,13668
mizoram,2021,4,lawngtlai,10738
mizoram,2021,4,kolasib,7850
mizoram,2021,4,champhai,6447
mizoram,2021,4,mamit,5887
mizoram,2021,4,serchhip,4614
mizoram,2021,4,saiha,3196
mizoram,2021,2,aizawl,48525
mizoram,2021,2,lunglei,11491
mizoram,2021,2,lawngtlai,9096
mizoram,2021,2,kolasib,6624
mizoram,2021,2,champhai,5366
mizoram,2021,2,mamit,4882
mizoram,2021,2,serchhip,3884
mizoram,2021,2,saiha,2684
mizoram,2021,3,aizawl,52313
mizoram,2021,3,lunglei,12614
mizoram,2021,3,lawngtlai,9954
mizoram,2021,3,kolasib,7229
mizoram,2021,3,champhai,5935
mizoram,2021,3,mamit,5392
mizoram,2021,3,serchhip,4255
mizoram,2021,3,saiha,2955
mizoram,2021,1,aizawl,45103
mizoram,2021,1,lunglei,10638
mizoram,2021,1,lawngtlai,8386
mizoram,2021,1,kolasib,6120
mizoram,2021,1,champhai,4968
mizoram,2021,1,mamit,4467
mizoram,2021,1,serchhip,3582
mizoram,2021,1,saiha,2486
arunachal-pradesh,2019,4,papum pare,44746
arunachal-pradesh,2019,4,west kameng,12562
arunachal-pradesh,2019,4,east siang,9859
arunachal-pradesh,2019,4,changlang,9662
arunachal-pradesh,2019,4,lohit,7386
arunachal-pradesh,2019,4,tawang,7303
arunachal-pradesh,2019,4,namsai,5190
arunachal-pradesh,2019,4,west siang,4773
arunachal-pradesh,2019,4,lower dibang valley,3944
arunachal-pradesh,2019,4,tirap,3605
arunachal-pradesh,2019,2,papum pare,32800
arunachal-pradesh,2019,2,west kameng,9782
arunachal-pradesh,2019,2,east siang,7319
arunachal-pradesh,2019,2,changlang,6884
arunachal-pradesh,2019,2,tawang,5908
arunachal-pradesh,2019,2,lohit,5485
arunachal-pradesh,2019,2,namsai,3914
arunachal-pradesh,2019,2,west siang,3393
arunachal-pradesh,2019,2,lower dibang valley,2842
arunachal-pradesh,2019,2,tirap,2697
arunachal-pradesh,2019,3,papum pare,38845
arunachal-pradesh,2019,3,west kameng,11186
arunachal-pradesh,2019,3,east siang,8571
arunachal-pradesh,2019,3,changlang,8145
arunachal-pradesh,2019,3,tawang,6553
arunachal-pradesh,2019,3,lohit,6421
arunachal-pradesh,2019,3,namsai,4563
arunachal-pradesh,2019,3,west siang,4101
arunachal-pradesh,2019,3,lower dibang valley,3398
arunachal-pradesh,2019,3,tirap,3099
arunachal-pradesh,2019,1,papum pare,26298
arunachal-pradesh,2019,1,west kameng,8115
arunachal-pradesh,2019,1,east siang,5899
arunachal-pradesh,2019,1,changlang,5210
arunachal-pradesh,2019,1,tawang,5023
arunachal-pradesh,2019,1,lohit,4416
arunachal-pradesh,2019,1,namsai,3153
arunachal-pradesh,2019,1,west siang,2656
arunachal-pradesh,2019,1,lower dibang valley,2314
arunachal-pradesh,2019,1,tirap,2082
arunachal-pradesh,2022,4,papum pare,130306
arunachal-pradesh,2022,4,west kameng,32237
arunachal-pradesh,2022,4,changlang,31196
arunachal-pradesh,2022,4,east siang,30033
arunachal-pradesh,2022,4,lohit,22359
arunachal-pradesh,2022,4,tawang,18003
arunachal-pradesh,2022,4,west siang,16816
arunachal-pradesh,2022,4,namsai,16322
arunachal-pradesh,2022,4,lower dibang valley,13188
arunachal-pradesh,2022,4,lower subansiri,12630
arunachal-pradesh,2022,2,papum pare,117568
arunachal-pradesh,2022,2,west kameng,29424
arunachal-pradesh,2022,2,changlang,28495
arunachal-pradesh,2022,2,east siang,27240
arunachal-pradesh,2022,2,lohit,20325
arunachal-pradesh,2022,2,tawang,16475
arunachal-pradesh,2022,2,west siang,15231
arunachal-pradesh,2022,2,namsai,14887
arunachal-pradesh,2022,2,lower dibang valley,12040
arunachal-pradesh,2022,2,lower subansiri,11479
arunachal-pradesh,2022,3,papum pare,124095
arunachal-pradesh,2022,3,west kameng,30964
arunachal-pradesh,2022,3,changlang,29965
arunachal-pradesh,2022,3,east siang,28698
arunachal-pradesh,2022,3,lohit,21385
arunachal-pradesh,2022,3,tawang,17281
arunachal-pradesh,2022,3,west siang,16063
arunachal-pradesh,2022,3,namsai,15642
arunachal-pradesh,2022,3,lower dibang valley,12668
arunachal-pradesh,2022,3,lower subansiri,12085
arunachal-pradesh,2022,1,papum pare,111271
arunachal-pradesh,2022,1,west kameng,27860
arunachal-pradesh,2022,1,changlang,26904
arunachal-pradesh,2022,1,east siang,25763
arunachal-pradesh,2022,1,lohit,19214
arunachal-pradesh,2022,1,tawang,15589
arunachal-pradesh,2022,1,west siang,14420
arunachal-pradesh,2022,1,namsai,14054
arunachal-pradesh,2022,1,lower dibang valley,11401
arunachal-pradesh,2022,1,lower subansiri,10854
arunachal-pradesh,2018,4,papum pare,21342
arunachal-pradesh,2018,4,west kameng,6492
arunachal-pradesh,2018,4,east siang,4813
arunachal-pradesh,2018,4,tawang,4085
arunachal-pradesh,2018,4,changlang,4036
arunachal-pradesh,2018,4,lohit,3588
arunachal-pradesh,2018,4,namsai,2495
arunachal-pradesh,2018,4,west siang,2117
arunachal-pradesh,2018,4,lower dibang valley,1827
arunachal-pradesh,2018,4,tirap,1684
arunachal-pradesh,2018,2,papum pare,11418
arunachal-pradesh,2018,2,west kameng,3442
arunachal-pradesh,2018,2,east siang,2646
arunachal-pradesh,2018,2,tawang,2266
arunachal-pradesh,2018,2,changlang,2014
arunachal-pradesh,2018,2,lohit,1898
arunachal-pradesh,2018,2,namsai,1276
arunachal-pradesh,2018,2,west siang,1224
arunachal-pradesh,2018,2,lower dibang valley,893
arunachal-pradesh,2018,2,upper subansiri,883
arunachal-pradesh,2018,3,papum pare,16009
arunachal-pradesh,2018,3,west kameng,4765
arunachal-pradesh,2018,3,east siang,3590
arunachal-pradesh,2018,3,tawang,3112
arunachal-pradesh,2018,3,changlang,2889
arunachal-pradesh,2018,3,lohit,2612
arunachal-pradesh,2018,3,namsai,1862
arunachal-pradesh,2018,3,west siang,1652
arunachal-pradesh,2018,3,lower dibang valley,1286
arunachal-pradesh,2018,3,tirap,1226
arunachal-pradesh,2018,1,papum pare,7649
arunachal-pradesh,2018,1,west kameng,2202
arunachal-pradesh,2018,1,east siang,1803
arunachal-pradesh,2018,1,tawang,1525
arunachal-pradesh,2018,1,changlang,1208
arunachal-pradesh,2018,1,lohit,1207
arunachal-pradesh,2018,1,west siang,846
arunachal-pradesh,2018,1,namsai,737
arunachal-pradesh,2018,1,lower dibang valley,601
arunachal-pradesh,2018,1,upper subansiri,572
arunachal-pradesh,2020,4,papum pare,77936
arunachal-pradesh,2020,4,west kameng,19464
arunachal-pradesh,2020,4,changlang,18203
arunachal-pradesh,2020,4,east siang,17822
arunachal-pradesh,2020,4,lohit,13126
arunachal-pradesh,2020,4,tawang,10909
arunachal-pradesh,2020,4,west siang,9911
arunachal-pradesh,2020,4,namsai,9437
arunachal-pradesh,2020,4,lower dibang valley,7693
arunachal-pradesh,2020,4,lower subansiri,7388
arunachal-pradesh,2020,2,papum pare,59968
arunachal-pradesh,2020,2,west kameng,15766
arunachal-pradesh,2020,2,changlang,14036
arunachal-pradesh,2020,2,east siang,13601
arunachal-pradesh,2020,2,lohit,10154
arunachal-pradesh,2020,2,tawang,8993
